date,avg_sentiment,article_count,sentiment_std,unique_sources,article_urls,headlines
2024-02-13,-1.32,7,0.77,3,"['https://www.rttnews.com/3424010/france-jobless-rate-stable-at-7-5-in-q4.aspx', 'https://www.rttnews.com/3424023/swiss-inflation-eases-unexpectedly-to-1-3-lowest-in-27-months.aspx', 'https://www.rttnews.com/3424036/hungary-industrial-output-falls-as-estimated.aspx', 'https://www.rttnews.com/3424030/turkey-retail-sales-growth-slowest-in-15-months.aspx', 'https://www.rttnews.com/3423995/japan-machine-tool-orders-plunge-14-1.aspx', 'https://www.benzinga.com/news/24/02/37088910/final-big-automaker-succumbs-to-teslas-charging-standard-stellantis-adopts-nacs', 'https://www.proactiveinvestors.co.uk/companies/news/1040801/ftse-100-closes-lower-after-us-inflation-higher-than-expected-1040801.html']","['France Jobless Rate Stable At 7 5 In Q4.aspx', 'Swiss Inflation Eases Unexpectedly To 1 3 Lowest In 27 Months.aspx', 'Hungary Industrial Output Falls As Estimated.aspx', 'Turkey Retail Sales Growth Slowest In 15 Months.aspx', 'Japan Machine Tool Orders Plunge 14 1.aspx', 'Final Big Automaker Succumbs To Teslas Charging Standard Stellantis Adopts Nacs', 'Ftse 100 Closes Lower After Us Inflation Higher Than Expected 1040801']"
2024-02-14,-2.85,5,3.1,4,"['https://www.benzinga.com/news/24/02/37111667/tesla-vehicles-will-try-to-kill-you-safety-advocacy-group-founder-says-fsd-drives-like-a-drunk-teena', 'https://news.yahoo.com/wife-tesla-employee-died-may-044509676.html', 'https://news.yahoo.com/wife-tesla-employee-died-may-044509907.html', 'https://news.artnet.com/art-world/nikola-tesla-bust-stolen-from-cleveland-museum-clues-2434114', 'https://carbuzz.com/news/teslas-new-yoke-promises-superior-quality-and-improved-ergonomics']","['Tesla Vehicles Will Try To Kill You Safety Advocacy Group Founder Says Fsd Drives Like A Drunk Teena', 'Wife Tesla Employee Died May 044509676', 'Wife Tesla Employee Died May 044509907', 'Nikola Tesla Bust Stolen From Cleveland Museum Clues 2434114', 'Teslas New Yoke Promises Superior Quality And Improved Ergonomics']"
2024-02-15,-0.54,6,3.7,6,"['https://auto.economictimes.indiatimes.com/news/passenger-vehicle/tesla-may-head-to-india-on-incentive-paved-road/107707377', 'https://www.dcourier.com/news/2024/feb/14/one-of-teslas-biggest-rivals-might-be-setting-up-s/', 'https://www.benzinga.com/analyst-ratings/analyst-color/24/02/37151856/is-tesla-stock-about-to-take-off-fund-manager-cites-2-factors-that-may-allay-key-in', 'https://www.marketwatch.com/articles/tesla-stock-price-today-5551fd24', 'https://carbuzz.com/news/tesla-model-3-and-model-y-get-new-alpine-audio-upgrades', 'https://www.the-dispatch.com/news/local/new-tesla-charging-stations-coming-to-lexington/article_01e2471b-b505-5d0c-8cb1-a1a714361ca8.html']","['107707377', 'One Of Teslas Biggest Rivals Might Be Setting Up S', 'Is Tesla Stock About To Take Off Fund Manager Cites 2 Factors That May Allay Key In', 'Tesla Stock Price Today 5551fd24', 'Tesla Model 3 And Model Y Get New Alpine Audio Upgrades', 'Article 01e2471b B505 5d0c 8cb1 A1a714361ca8']"
2024-02-16,-0.69,5,1.76,5,"['https://www.barrons.com/news/musk-fights-us-state-of-delaware-after-tesla-pay-debacle-bae8ab81', 'https://www.hl.co.uk/shares/stock-market-news/market-reports/us-close-stocks-higher-following-data-onslaught', 'https://www.iraqinews.com/business/musk-fights-us-state-of-delaware-after-tesla-pay-debacle/', 'https://www.benzinga.com/analyst-ratings/analyst-color/24/02/37181987/magnificent-7-stocks-trigger-concerns-of-market-overheat-bubble-trouble', 'https://www.theblaze.com/align/tesla-s-cybertruck-puts-safety-last']","['Musk Fights Us State Of Delaware After Tesla Pay Debacle Bae8ab81', 'Us Close Stocks Higher Following Data Onslaught', 'Musk Fights Us State Of Delaware After Tesla Pay Debacle', 'Magnificent 7 Stocks Trigger Concerns Of Market Overheat Bubble Trouble', 'Tesla S Cybertruck Puts Safety Last']"
2024-02-17,-1.61,1,,1,['https://www.2news.com/townnews/public_finance/tesla-will-start-paying-property-tax-to-storey-county-this-year/article_d7c4d9ba-cd3e-11ee-8a64-07b1fdba0bc6.html'],['Article D7c4d9ba Cd3e 11ee 8a64 07b1fdba0bc6']
2024-02-19,2.98,2,0.1,2,"['https://londonlovesbusiness.com/tesla-planning-to-invest-more-than-5-billion-in-mexico-to-open-another-factory/', 'https://www.dnaindia.com/viral/report-nothing-ceo-asks-musk-to-change-name-to-elon-bhai-know-why-carl-pei-yu-tesla-elon-musk-twitter-3078646']","['Tesla Planning To Invest More Than 5 Billion In Mexico To Open Another Factory', 'Report Nothing Ceo Asks Musk To Change Name To Elon Bhai Know Why Carl Pei Yu Tesla Elon Musk Twitter 3078646']"
2024-02-20,-1.09,1,,1,['https://news.yahoo.com/nvidia-dethrones-tesla-wall-streets-110243671.html'],['Nvidia Dethrones Tesla Wall Streets 110243671']
2024-02-21,-0.02,6,1.41,6,"['https://www.bnnbloomberg.ca/asia-stocks-to-track-us-decline-amid-nvidia-nerves-markets-wrap-1.2037046', 'https://finance.yahoo.com/news/hedge-funds-cut-magnificent-seven-045709586.html', 'https://thesun.my/business/nvidia-dethrones-tesla-as-wall-street-s-most-traded-stock-KA12121139', 'http://www.econotimes.com/Tesla-Rolls-Out-FSD-Beta-v1221-Eliciting-Positive-Feedback-from-Early-Adopters-1671953', 'https://leaderpost.com:443/investing/nifty-fifty-provides-clues-fate-magnificent-seven', 'https://www.newsweek.com/kim-kardashian-tesla-cyber-truck-instagram-story-1872052']","['Asia Stocks To Track Us Decline Amid Nvidia Nerves Markets Wrap 1.2037046', 'Hedge Funds Cut Magnificent Seven 045709586', 'Nvidia Dethrones Tesla As Wall Street S Most Traded Stock Ka12121139', 'Tesla Rolls Out Fsd Beta V1221 Eliciting Positive Feedback From Early Adopters 1671953', 'Nifty Fifty Provides Clues Fate Magnificent Seven', 'Kim Kardashian Tesla Cyber Truck Instagram Story 1872052']"
2024-02-22,-0.21,4,1.06,4,"['https://www.thelocal.se/20240222/swedish-tesla-strike-expands-to-include-charging-stations', 'https://www.nigeriasun.com/news/274134559/nvidia-overtakes-tesla-to-become-wall-street-most-traded-stock', 'https://www.autoexpress.co.uk/tesla/cybertruck/362377/tesla-cybertruck-rust-issues-addressed-tesla-engineer', 'https://www.marketwatch.com/story/tesla-and-mercedes-benz-earned-almost-exactly-the-same-last-year-their-stock-market-valuations-are-slightly-different-44326e85?g=e894a6c2-311d-469b-a443-41e5dbfa777f&mod=mw_rss_bulletins']","['Swedish Tesla Strike Expands To Include Charging Stations', 'Nvidia Overtakes Tesla To Become Wall Street Most Traded Stock', 'Tesla Cybertruck Rust Issues Addressed Tesla Engineer', 'Tesla And Mercedes Benz Earned Almost Exactly The Same Last Year Their Stock Market Valuations Are Slightly Different 44326e85?g=e894a6c2 311d 469b A443 41e5dbfa777f&mod=mw Rss Bulletins']"
2024-02-23,7.26,1,,1,['https://www.insidermonkey.com/blog/16-best-fuel-efficient-cars-for-retirees-to-buy-in-2024-1263613/'],['16 Best Fuel Efficient Cars For Retirees To Buy In 2024 1263613']
2024-02-24,-0.33,3,1.8,3,"['https://dayton.binnews.com/content/2024-02-23-bakery-loses-thousands-after-tesla-cancels-black-history-month-pie-order/', 'http://www.sfchronicle.com/bayarea/article/elon-musk-vows-resolve-tesla-s-unpaid-bakery-bill-18685518.php', 'https://seekingalpha.com/article/4673167-microsoft-will-be-one-of-the-biggest-beneficiaries-of-artificial-intelligence']","['2024 02 23 Bakery Loses Thousands After Tesla Cancels Black History Month Pie Order', 'Elon Musk Vows Resolve Tesla S Unpaid Bakery Bill 18685518.php', '4673167 Microsoft Will Be One Of The Biggest Beneficiaries Of Artificial Intelligence']"
2024-02-25,0.89,1,,1,['https://theenterpriseleader.com/2024/02/25/morse-asset-management-inc-has-3-million-stake-in-tesla-inc-nasdaqtsla.html'],['Morse Asset Management Inc Has 3 Million Stake In Tesla Inc Nasdaqtsla']
2024-02-26,0.98,3,4.31,2,"['https://www.torquenews.com/14335/new-tesla-model-3-performance-ludicrous-badge-shown-live-will-it-be-faster-model-s-plaid', 'https://www.torquenews.com/11826/tesla-cybertruck-proves-impenetrable-armored-glass-stops-criminals-trying-break-unfortunately', 'https://www.proactiveinvestors.com/companies/news/1041770/li-auto-earnings-sends-clutch-of-chinese-ev-stocks-rallying-1041770.html']","['New Tesla Model 3 Performance Ludicrous Badge Shown Live Will It Be Faster Model S Plaid', 'Tesla Cybertruck Proves Impenetrable Armored Glass Stops Criminals Trying Break Unfortunately', 'Li Auto Earnings Sends Clutch Of Chinese Ev Stocks Rallying 1041770']"
2024-02-27,2.02,1,,1,['https://www.business-standard.com/world-news/apple-and-tesla-veterans-plan-to-help-japan-design-advanced-ai-chips-124022700237_1.html'],['Apple And Tesla Veterans Plan To Help Japan Design Advanced Ai Chips 124022700237 1']
2024-02-28,-1.36,1,,1,['https://news.bloomberglaw.com/esg/elite-delaware-court-stands-up-to-big-money-powered-people'],['Elite Delaware Court Stands Up To Big Money Powered People']
2024-02-29,-1.41,4,2.03,2,"['https://www.autoevolution.com/news/car-flipping-much-a-brand-new-tesla-cybertruck-sold-for-244000-230069.html', 'https://www.autoevolution.com/news/early-cybertruck-owners-discover-that-tesla-s-electric-pickup-is-far-from-perfect-230085.html', 'https://www.autoevolution.com/news/apple-spent-10-billion-on-the-titanic-disaster-after-refusing-to-buy-tesla-230065.html', 'http://www.econotimes.com/Tesla-Cybertruck-Auction-Soars-to-244000-Doubling-Its-List-Price-1672566']","['Car Flipping Much A Brand New Tesla Cybertruck Sold For 244000 230069', 'Early Cybertruck Owners Discover That Tesla S Electric Pickup Is Far From Perfect 230085', 'Apple Spent 10 Billion On The Titanic Disaster After Refusing To Buy Tesla 230065', 'Tesla Cybertruck Auction Soars To 244000 Doubling Its List Price 1672566']"
2024-03-01,1.23,6,1.37,6,"['https://www.cairnspost.com.au/motoring/motoring-news/elon-musk-makes-wild-claims-surrounding-tesla-toadster/news-story/9a995303df43864f27753971784d9609?nk=2298fc2b478a4c48791e6bc65ef48f4a-1709250410', 'https://finance.yahoo.com/news/roundhill-launches-pair-magnificent-seven-233232097.html', 'https://menafn.com/1107919485/Nxu-Achieves-Historical-NACS-Charging-Milestone-With-Tesla-Cybertruck', 'https://www.benzinga.com/news/24/03/37412966/the-forest-must-stay-treetop-protest-erupts-at-teslas-berlin-gigafactory-as-activists-try-to-thwart', 'https://www.streetinsider.com/General+News/Tesla+(TSLA)+hikes+US+prices+of+select+Model+Y+vehicles/22867104.html', 'https://www.dailydot.com/news/bought-tesla-past-3-years/']","['9a995303df43864f27753971784d9609?nk=2298fc2b478a4c48791e6bc65ef48f4a 1709250410', 'Roundhill Launches Pair Magnificent Seven 233232097', 'Nxu Achieves Historical Nacs Charging Milestone With Tesla Cybertruck', 'The Forest Must Stay Treetop Protest Erupts At Teslas Berlin Gigafactory As Activists Try To Thwart', '22867104', 'Bought Tesla Past 3 Years']"
2024-03-02,1.31,3,1.77,3,"['https://finance.yahoo.com/news/nvidia-dethroned-tesla-most-popular-232722390.html', 'https://www.fool.com.au/2024/03/02/how-to-invest-in-the-magnificent-seven-stocks-on-the-asx/', 'https://www.wkrb13.com/2024/03/02/caxton-associates-lp-has-267000-stock-position-in-tesla-inc-nasdaqtsla.html']","['Nvidia Dethroned Tesla Most Popular 232722390', 'How To Invest In The Magnificent Seven Stocks On The Asx', 'Caxton Associates Lp Has 267000 Stock Position In Tesla Inc Nasdaqtsla']"
2024-03-03,-2.35,5,0.66,5,"['https://nbcmontana.com/news/nation-world/lawyers-who-successfully-argued-elon-musk-pay-package-was-illegal-ask-for-56b-in-tesla-stock-shareholders-delaware-judge-compensation-package-electric-car-company', 'https://fortune.com/2024/03/02/tesla-shareholders-lawyers-fees-5-6-billion-musk-delaware/', 'https://www.click2houston.com/business/2024/03/02/lawyers-who-successfully-argued-musk-pay-package-was-illegal-seek-56-billion-in-tesla-stock/', 'https://www.metro.us/lawyers-who-successfully-argued-musk-pay-package-was-illegal-seek-5-6-billion-in-tesla-stock/', 'https://us.cnn.com/2024/03/03/cars/musk-tesla-cars-value-ev-prices/']","['Lawyers Who Successfully Argued Elon Musk Pay Package Was Illegal Ask For 56b In Tesla Stock Shareholders Delaware Judge Compensation Package Electric Car Company', 'Tesla Shareholders Lawyers Fees 5 6 Billion Musk Delaware', 'Lawyers Who Successfully Argued Musk Pay Package Was Illegal Seek 56 Billion In Tesla Stock', 'Lawyers Who Successfully Argued Musk Pay Package Was Illegal Seek 5 6 Billion In Tesla Stock', 'Musk Tesla Cars Value Ev Prices']"
2024-03-04,2.26,3,3.14,3,"['https://carbuzz.com/news/trade-your-car-for-a-tesla-and-get-free-5000-miles-of-supercharging-credits', 'https://www.foxbusiness.com/markets/tesla-raises-prices-some-model-y-vehicles-in-us', 'https://lexch.com/news/state-regional/business/buffetts-berkshire-among-non-tech-firms-trying-to-reach-trillion-dollar-club/article_d5a74df2-1f9b-564d-8aa4-cbe5d3a4516a.html']","['Trade Your Car For A Tesla And Get Free 5000 Miles Of Supercharging Credits', 'Tesla Raises Prices Some Model Y Vehicles In Us', 'Article D5a74df2 1f9b 564d 8aa4 Cbe5d3a4516a']"
2024-03-05,-2.08,9,3.21,8,"['http://www.econotimes.com/Tesla-Supercharger-Network-Leads-US-in-Fast-Charging-Aids-EV-Adoption-Goals-1672816', 'http://www.econotimes.com/Teslas-Bitcoin-Investment-Soars-Past-600-Million-Amid-Cryptocurrencys-Surging-Value-1672817', 'https://timesofindia.indiatimes.com/auto/cars/government-official-states-tesla-discussing-production-facility-with-thailand/articleshow/108210067.cms', 'https://www.benzinga.com/analyst-ratings/analyst-color/24/03/37476484/ross-gerber-says-tesla-should-be-seeing-rally-period-now-because-cybertrucks-are-se', 'https://www.marketscreener.com/quote/stock/NXU-INC-154622751/news/NxuOne-Makes-History-as-the-First-Reported-Third-Party-Charging-System-to-Harness-Tesla-Cybertruc-46093070/', 'https://www.knau.org/npr-news/2024-03-05/tesla-evacuates-its-germany-plant-musk-blames-eco-terrorists-for-suspected-arson', 'https://www.yahoo.com/news/tesla-factory-germany-halts-production-112128693.html', 'https://gizmodo.com/leftist-volcano-group-says-it-sabotaged-tesla-factory-1851309103', 'https://www.fool.co.uk/2024/03/05/down-27-in-2024-is-this-my-once-in-a-lifetime-chance-to-buy-tesla-shares/']","['Tesla Supercharger Network Leads Us In Fast Charging Aids Ev Adoption Goals 1672816', 'Teslas Bitcoin Investment Soars Past 600 Million Amid Cryptocurrencys Surging Value 1672817', '108210067.cms', 'Ross Gerber Says Tesla Should Be Seeing Rally Period Now Because Cybertrucks Are Se', 'Nxuone Makes History As The First Reported Third Party Charging System To Harness Tesla Cybertruc 46093070', 'Tesla Evacuates Its Germany Plant Musk Blames Eco Terrorists For Suspected Arson', 'Tesla Factory Germany Halts Production 112128693', 'Leftist Volcano Group Says It Sabotaged Tesla Factory 1851309103', 'Down 27 In 2024 Is This My Once In A Lifetime Chance To Buy Tesla Shares']"
2024-03-07,-0.51,6,2.44,5,"['https://www.abc.net.au/news/2024-03-07/tesla-quits-fcai-over-carbon-emissions-scheme/103558374', 'https://www.telegraphindia.com/business/explainer-german-gigafactory-key-to-teslas-electric-vehicle-expansion-plan-in-europe-dws/cid/2005322', 'https://www.businessinsider.com/bought-used-tesla-model-3-high-mileage-happy-2024-3', 'https://www.businessinsider.com/elon-musk-compensation-package-tesla-executive-pay-corporate-governance-experts-2024-3', 'https://www.streetinsider.com/Hot+List/Tesla+(TSLA)+on+track+for+worst+week+since+January', 'https://carbuzz.com/news/tesla-model-y-commercial-vehicle-is-the-perfect-electric-van']","['103558374', '2005322', 'Bought Used Tesla Model 3 High Mileage Happy 2024 3', 'Elon Musk Compensation Package Tesla Executive Pay Corporate Governance Experts 2024 3', 'Tesla+(tsla)+on+track+for+worst+week+since+january', 'Tesla Model Y Commercial Vehicle Is The Perfect Electric Van']"
2024-03-08,-3.19,6,4.21,6,"['https://money.usnews.com/investing/news/articles/2024-03-07/tesla-drivers-lose-us-class-action-bid-in-battery-range-cases', 'https://www.ibtimes.com/tesla-spacex-wallets-collectively-hold-over-13-billion-bitcoin-arkham-3726683', 'https://www.nbcconnecticut.com/news/business/money-report/novo-nordisk-market-cap-surpasses-tesla-on-new-obesity-pill-trial-data/3237547/', 'http://baystreet.ca/articles/techinsider/95535/Teslas-Stock-Falls-Out-Of-SP-500-Top-10', 'https://www.bnnbloomberg.ca/bofa-says-tech-stocks-post-largest-weekly-outflows-on-record-1.2044293', 'https://www.saltwire.com/prince-edward-island/business/germanys-federal-prosecutor-investigates-tesla-arson-attack-100946158/']","['Tesla Drivers Lose Us Class Action Bid In Battery Range Cases', 'Tesla Spacex Wallets Collectively Hold Over 13 Billion Bitcoin Arkham 3726683', '3237547', 'Teslas Stock Falls Out Of Sp 500 Top 10', 'Bofa Says Tech Stocks Post Largest Weekly Outflows On Record 1.2044293', 'Germanys Federal Prosecutor Investigates Tesla Arson Attack 100946158']"
2024-03-09,-0.98,1,,1,['https://www.caranddriver.com/news/a60142711/2024-tesla-cybertruck-beast-suspension-test/'],['2024 Tesla Cybertruck Beast Suspension Test']
2024-03-11,-0.44,2,0.36,2,"['https://hypebeast.com/2024/3/weekly-tech-roundup-elon-musk-openai-tesla', 'https://www.businessinsider.com/tesla-cybertruck-fails-youtubers-bulletproof-test-2024-3']","['Weekly Tech Roundup Elon Musk Openai Tesla', 'Tesla Cybertruck Fails Youtubers Bulletproof Test 2024 3']"
2024-03-12,-2.22,8,2.69,6,"['https://timesofindia.indiatimes.com/auto/cars/protesters-rally-against-teslas-expansion-plans-in-germany/articleshow/108383063.cms', 'https://www.wbaltv.com/article/tesla-autopilot-poor-rating-safety-group/60169938', 'https://thesun.my/world/electricity-supply-restored-to-tesla-plant-near-berlin-after-sabotage-FB12206056', 'http://www.hngn.com/articles/258118/20240312/back-business-tesla-s-german-gigafactory-reconnected-grid-arson-attack.htm', 'https://www.autoevolution.com/news/porsche-taycan-turbo-gt-vs-tesla-model-s-plaid-the-embarrassment-of-a-great-brand-230682.html', 'https://www.autoevolution.com/news/tesla-just-blacklisted-a-customer-who-tried-to-sell-his-cybertruck-230671.html', 'https://www.businessinsider.com/teslas-gigafactory-back-business-after-arson-attack-2024-3', 'https://www.businessinsider.com/tesla-autopilot-safety-assisted-self-driving-systems-2024-3']","['108383063.cms', '60169938', 'Electricity Supply Restored To Tesla Plant Near Berlin After Sabotage Fb12206056', 'Back Business Tesla S German Gigafactory Reconnected Grid Arson Attack', 'Porsche Taycan Turbo Gt Vs Tesla Model S Plaid The Embarrassment Of A Great Brand 230682', 'Tesla Just Blacklisted A Customer Who Tried To Sell His Cybertruck 230671', 'Teslas Gigafactory Back Business After Arson Attack 2024 3', 'Tesla Autopilot Safety Assisted Self Driving Systems 2024 3']"
2024-03-13,-1.9,8,2.06,8,"['https://www.dailycamera.com/2024/03/12/frederick-warehouse-building-leased-to-tesla-sells-for-13m/', 'https://www.benzinga.com/news/24/03/37640814/mitch-mcconnells-sister-in-law-died-after-her-tesla-model-x-sank-in-a-pond-a-fatal-mistake-caused-th', 'http://www.econotimes.com/General-Motors-Hires-Former-Tesla-Exec-Googles-VP-and-Appoints-Him-as-Global-Manufacturing-Head-1673434', 'https://londonlovesbusiness.com/gold-and-palladium-rally-while-tesla-falls-in-value/', 'https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-stocks-flash-buy-signals-tesla-new-sell-rating/', 'https://www.saltwire.com/prince-edward-island/business/tesla-slips-as-wells-fargo-warns-of-waning-effect-of-price-cuts-over-demand-100947419/', 'https://www.washingtontimes.com/news/2024/mar/13/tesla-goes-after-cybertruck-flippers-bans-them-fut/', 'https://insideevs.com:443/news/712157/why-do-teslas-depreciate-so-fast/']","['Frederick Warehouse Building Leased To Tesla Sells For 13m', 'Mitch Mcconnells Sister In Law Died After Her Tesla Model X Sank In A Pond A Fatal Mistake Caused Th', 'General Motors Hires Former Tesla Exec Googles Vp And Appoints Him As Global Manufacturing Head 1673434', 'Gold And Palladium Rally While Tesla Falls In Value', 'Dow Jones Futures Stocks Flash Buy Signals Tesla New Sell Rating', 'Tesla Slips As Wells Fargo Warns Of Waning Effect Of Price Cuts Over Demand 100947419', 'Tesla Goes After Cybertruck Flippers Bans Them Fut', 'Why Do Teslas Depreciate So Fast']"
2024-03-14,-2.5,3,2.34,3,"['https://www.theglobeandmail.com/investing/markets/indices/TXDV/pressreleases/24782149/sp-futures-climb-ahead-of-key-us-ppi-and-retail-sales-data-adobe-earnings-on-tap/', 'https://www.aol.com/tesla-worst-performing-stock-p-161259625.html', 'https://www.carscoops.com/2024/03/tesla-paid-its-execs-2-5-billion-and-the-taxman-negative-1-million/']","['Sp Futures Climb Ahead Of Key Us Ppi And Retail Sales Data Adobe Earnings On Tap', 'Tesla Worst Performing Stock P 161259625', 'Tesla Paid Its Execs 2 5 Billion And The Taxman Negative 1 Million']"
2024-03-15,-1.49,3,1.49,3,"['https://www.france24.com/en/live-news/20240314-mexican-artist-crushes-tesla-under-giant-stone-head', 'https://menafn.com/1107979291/Tesla-Is-The-Worst-Performing-Stock-In-SP-500-Index', 'https://www.webpronews.com/teslas-cybertruck-production-surges-defying-analyst-predictions/']","['20240314 Mexican Artist Crushes Tesla Under Giant Stone Head', 'Tesla Is The Worst Performing Stock In Sp 500 Index', 'Teslas Cybertruck Production Surges Defying Analyst Predictions']"
2024-03-16,0.65,4,1.96,4,"['https://dunyanews.tv/en/Business/798567-Tesla-Germany-staff-to-elect-new-works-council-next-week', 'https://finance.yahoo.com/news/teslas-charging-network-supercharge-stock-104500250.html', 'https://economictimes.indiatimes.com/tech/technology/tesla-germany-staff-to-elect-new-council-to-gain-control-over-work-conditions/articleshow/108547452.cms', 'https://www.fox5ny.com/news/angela-chao-death-tesla-reverse']","['798567 Tesla Germany Staff To Elect New Works Council Next Week', 'Teslas Charging Network Supercharge Stock 104500250', '108547452.cms', 'Angela Chao Death Tesla Reverse']"
2024-03-17,-1.41,2,4.7,2,"['https://markets.businessinsider.com/news/stocks/the-1-trillion-question-will-lly-tsmc-or-tsla-be-wall-streets-next-nvidia-1033170285', 'https://www.newzealandstar.com/news/274174501/tesla-price-cuts-could-see-demand-waning-warns-wells-fargo']","['The 1 Trillion Question Will Lly Tsmc Or Tsla Be Wall Streets Next Nvidia 1033170285', 'Tesla Price Cuts Could See Demand Waning Warns Wells Fargo']"
2024-03-18,-0.97,5,3.48,5,"['https://www.theargus.co.uk/news/24188685.sussex-pier-owner-fined-speeding-tesla-a27/', 'https://investorplace.com/2024/03/the-1-trillion-question-will-lly-tsmc-or-tsla-be-wall-streets-next-nvidia/', 'https://www.modernreaders.com/news/2024/03/18/tesla-inc-nasdaqtsla-stock-position-lessened-by-gateway-investment-advisers-llc.html', 'https://www.cbsnews.com/news/elon-musk-don-lemon-interview-x-ketamine-use-tesla/', 'https://decider.com/2024/03/18/don-lemon-agent-shuts-down-report-demanded-free-tesla-cybertruck-negotiating-x-deal/']","['24188685.sussex Pier Owner Fined Speeding Tesla A27', 'The 1 Trillion Question Will Lly Tsmc Or Tsla Be Wall Streets Next Nvidia', 'Tesla Inc Nasdaqtsla Stock Position Lessened By Gateway Investment Advisers Llc', 'Elon Musk Don Lemon Interview X Ketamine Use Tesla', 'Don Lemon Agent Shuts Down Report Demanded Free Tesla Cybertruck Negotiating X Deal']"
2024-03-19,-0.59,3,2.36,3,"['https://www.autoevolution.com/news/sapphire-drags-copo-camaro-tesla-plaid-races-turbo-cobra-chevelle-it-s-a-stomping-230959.html', 'https://economictimes.indiatimes.com/tech/technology/us-justice-department-to-target-pre-ipo-artificial-intelligence-frauds-top-attorney/articleshow/108619058.cms', 'https://londonlovesbusiness.com/tesla-continues-to-underperform-make-or-break-levels-are-approaching/']","['Sapphire Drags Copo Camaro Tesla Plaid Races Turbo Cobra Chevelle It S A Stomping 230959', '108619058.cms', 'Tesla Continues To Underperform Make Or Break Levels Are Approaching']"
2024-03-20,-0.5,3,3.21,3,"['https://www.sharecast.com/news/market-report-us-close/us-close-stocks-higher-as-attention-turns-to-fomc-meeting--16462191.html', 'https://newatlas.com/outdoors/teraglide-tesla-extender-camping-bed/', 'https://globalnews.ca/news/10372173/canadian-tesla-china-secrets/']","['Us Close Stocks Higher As Attention Turns To Fomc Meeting 16462191', 'Teraglide Tesla Extender Camping Bed', 'Canadian Tesla China Secrets']"
2024-03-21,-0.37,2,2.35,2,"['https://www.modernreaders.com/news/2024/03/21/892-shares-in-tesla-inc-nasdaqtsla-bought-by-talbot-financial-llc.html', 'https://www.forbes.com/sites/maryroeloffs/2024/03/21/everything-we-know-about-angela-chao-her-intoxicated-fatal-crash-and-newly-raised-tesla-safety-concerns/']","['892 Shares In Tesla Inc Nasdaqtsla Bought By Talbot Financial Llc', 'Everything We Know About Angela Chao Her Intoxicated Fatal Crash And Newly Raised Tesla Safety Concerns']"
2024-03-22,-0.36,2,0.51,2,"['https://www.darkreading.com:443/threat-intelligence/team-s-tesla-hack-wins-them-200k-and-a-new-car', 'https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-tesla-tsla-nike-nke-stock/']","['Team S Tesla Hack Wins Them 200k And A New Car', 'Dow Jones Sp500 Nasdaq Tesla Tsla Nike Nke Stock']"
2024-03-23,1.65,1,,1,['https://www.themarketsdaily.com/2024/03/23/new-hampshire-trust-decreases-stake-in-tesla-inc-nasdaqtsla.html'],['New Hampshire Trust Decreases Stake In Tesla Inc Nasdaqtsla']
2024-03-24,2.43,1,,1,['https://performancedrive.com.au/tesla-model-3-battery-30-energy-efficient-model-s-1518/'],['Tesla Model 3 Battery 30 Energy Efficient Model S 1518']
2024-03-25,0.41,1,,1,['https://cleantechnica.com/2024/03/24/where-is-tesla-stock-actually-headed/'],['Where Is Tesla Stock Actually Headed']
2024-03-26,0.0,1,,1,['https://seekingalpha.com/news/4083616-tesla-gains-after-a-report-of-talks-with-italian-government-officials'],['4083616 Tesla Gains After A Report Of Talks With Italian Government Officials']
2024-03-27,-0.19,2,0.61,2,"['https://www.cnet.com/roadshow/news/next-time-you-buy-a-tesla-youll-be-required-to-take-a-self-driving-test-ride/', 'https://www.proactiveinvestors.co.uk/companies/news/1044080/ftse-100-yo-yoes-late-on-flutter-plummets-1044080.html']","['Next Time You Buy A Tesla Youll Be Required To Take A Self Driving Test Ride', 'Ftse 100 Yo Yoes Late On Flutter Plummets 1044080']"
2024-03-28,0.18,4,2.25,3,"['https://www.digit.in/en/news/general/xiaomi-has-done-what-apple-couldnt-launched-xiaomi-su7-ev-to-compete-with-tesla.html', 'https://www.autoevolution.com/news/all-new-2025-porsche-macan-ev-challenges-tesla-model-y-to-a-broadway-dance-off-231524.html', 'https://gulfnews.com/business/markets/teslas-350-billion-stock-slump-shreds-investor-expectations-1.1711645361458', 'https://www.autoevolution.com/news/xiaomi-su7-makes-sales-debut-with-tesla-model-s-features-at-model-3-prices-231553.html']","['Xiaomi Has Done What Apple Couldnt Launched Xiaomi Su7 Ev To Compete With Tesla', 'All New 2025 Porsche Macan Ev Challenges Tesla Model Y To A Broadway Dance Off 231524', 'Teslas 350 Billion Stock Slump Shreds Investor Expectations 1.1711645361458', 'Xiaomi Su7 Makes Sales Debut With Tesla Model S Features At Model 3 Prices 231553']"
