date,avg_sentiment,article_count,sentiment_std,unique_sources,article_urls,headlines
2016-05-04,0.38,9,1.46,9,"['http://www.theedgemarkets.com/en/article/tesla-model-x-p90d-%E2%80%94-ready-electric-lifestyle', 'http://www.firstcoastnews.com/news/nation-now/5-things-you-need-to-know-wednesday-14/169292178', 'http://www.kens5.com/news/nation-now/5-things-you-need-to-know-wednesday-9/169292601', 'http://www.businessinsider.in/10-things-you-need-to-know-before-the-opening-bell/articleshow/52108804.cms', 'http://blogs.wsj.com/cfo/2016/05/04/the-morning-ledger-post-inversion-medtronic-gets-new-finance-leadership/', 'http://www.13newsnow.com/news/nation-now/5-things-you-need-to-know-wednesday-12/169291832', 'http://bgr.com/2016/05/04/tesla-executive-departures-model-3-production/', 'http://www.cnbc.com/2016/05/04/jim-chanos-speaks-to-cnbc-.html', 'https://contacto-latino.com/en/news/201403/105634508/two-tesla-production-chiefs-to-leave-ahead-of-model-3-ramp-up-bloomberg/']","['Tesla Model X P90d %e2%80%94 Ready Electric Lifestyle', '169292178', '169292601', '52108804.cms', 'The Morning Ledger Post Inversion Medtronic Gets New Finance Leadership', '169291832', 'Tesla Executive Departures Model 3 Production', 'Jim Chanos Speaks To Cnbc', 'Two Tesla Production Chiefs To Leave Ahead Of Model 3 Ramp Up Bloomberg']"
2016-05-05,0.81,22,1.86,22,"['http://business-news.thestreet.com/thestreet/story/will-amazon-really-be-worth-3-trillion-in-next-decade-tech-roundup/13558399', 'http://www.appeal-democrat.com/business/national/tesla-motors-q-net-loss-widens-on-model-x-woes/article_d10891db-a752-5a24-b498-c2ecee50f2dc.html', 'http://www.krcrtv.com/living/money/tesla-has-plenty-of-customers-but-still-no-profit/39381638', 'http://insideevs.com/tesla-reports-1st-quarter-earnings-moves-production-guidance-to-500k-by-2018/', 'http://www.mlive.com/auto/index.ssf/2016/05/tesla_posts_248_million_q1_los.html', 'http://www.tribtown.com/view/story/edefab79a9c9894e31c4ebc53ed90f51/Tesla-reports-1Q-loss', 'http://www.sify.com/finance/tesla-production-spending-rising-500000-cars-planned-in-2018-news-others-qffcHdieaccbj.html', 'http://www.record-eagle.com/state/tesla-motors-q-net-loss-widens-on-model-x-woes/article_658a8224-acf9-5290-83b9-554e50f26c66.html', 'http://hosted2.ap.org/APDEFAULT/f70471f764144b2fab526d39972d37b3/Article_2016-05-04-AP-US--Tesla-Results/id-ec417c9b7d7c4053aec4f803d89d4786', 'http://siouxcityjournal.com/business/business-highlights/article_aa0993fe-22d4-531a-a6a9-e547c1a09242.html', 'http://www.newindianexpress.com/business/news/Tesla-Puts-Pedal-to-the-Metal-500000-Cars-Planned-in-2018/2016/05/05/article3416997.ece', 'http://www.rediff.com/business/report/auto-tesla-puts-pedal-to-the-metal-500000-cars-planned-in-2018/20160505.htm', 'https://www.yahoo.com/news/tesla-to-use-75kwh-battery-on-the-model-s-025400281.html', 'http://www.gobankingrates.com/personal-finance/extreme-ways-brilliant-people-challenge-themselves/', 'http://www.zmescience.com/science/news-science/elon-musk-tesla-model-3-preorders/', 'http://www.autoevolution.com/news/tesla-loses-two-important-executives-before-model-3-manufacturing-starts-107172.html', 'http://www.rappler.com/business/industries/215-tech-biz/131921-tesla-electric-cars-target-production-growing-demand', 'http://kboi2.com/news/auto-matters/tesla-motors-brushes-off-1q-net-loss-accelerates-plans', 'http://www.foxbusiness.com/markets/2016/05/05/elon-musk-challenges-naysayers-as-tesla-accelerates-growth-plans.html', 'http://www.nasdaq.com/article/3-big-stock-charts-for-thursday-apple-inc-aapl-caterpillar-inc-cat-and-tesla-motors-inc-tsla-cm617100', 'http://streetwisereport.com/page/15/', 'http://www.bloomberg.com/news/articles/2016-05-05/tesla-falls-on-cash-concerns-doubt-about-manufacturing-goals']","['13558399', 'Article D10891db A752 5a24 B498 C2ecee50f2dc', '39381638', 'Tesla Reports 1st Quarter Earnings Moves Production Guidance To 500k By 2018', 'Tesla Posts 248 Million Q1 Los', 'Tesla Reports 1q Loss', 'Tesla Production Spending Rising 500000 Cars Planned In 2018 News Others Qffchdieaccbj', 'Article 658a8224 Acf9 5290 83b9 554e50f26c66', 'Id Ec417c9b7d7c4053aec4f803d89d4786', 'Article Aa0993fe 22d4 531a A6a9 E547c1a09242', 'Article3416997.ece', '20160505', 'Tesla To Use 75kwh Battery On The Model S 025400281', 'Extreme Ways Brilliant People Challenge Themselves', 'Elon Musk Tesla Model 3 Preorders', 'Tesla Loses Two Important Executives Before Model 3 Manufacturing Starts 107172', '131921 Tesla Electric Cars Target Production Growing Demand', 'Tesla Motors Brushes Off 1q Net Loss Accelerates Plans', 'Elon Musk Challenges Naysayers As Tesla Accelerates Growth Plans', '3 Big Stock Charts For Thursday Apple Inc Aapl Caterpillar Inc Cat And Tesla Motors Inc Tsla Cm617100', '15', 'Tesla Falls On Cash Concerns Doubt About Manufacturing Goals']"
2016-05-06,0.22,9,2.31,8,"['http://www.stocktranscript.com/the-wall-street-journal-teslas-rapid-growth-creates-boom-for-lithium/84790/', 'http://www.foxbusiness.com/markets/2016/05/05/tesla-downshifts-and-fitbit-inc-slumps-on-flat-day-for-stocks.html', 'http://www.bloomberg.com/news/articles/2016-05-05/oil-isn-t-the-only-commodity-threatened-by-tesla-s-rise', 'http://chronicle.augusta.com/news/business/2016-05-05/teslas-big-production-plan-draws-skeptics?v=1462478249', 'http://fait-religieux.com/2016/05/06/tesla-aims-to-produce-half-a-million-cars-annually-by-2018.html', 'http://www.msn.com/en-us/money/markets/oil-isnt-the-only-commodity-threatened-by-teslas-rise/ar-BBsHm05', 'http://fait-religieux.com/2016/05/06/tesla-has-plenty-of-customers-but-still-no-profit.html', 'http://www.breitbart.com/california/2016/05/06/tesla-plunges-2-5-billion-hedge-fund-shorts-stock/', 'http://business.newsfactor.com/news/Tesla-Motors-Brushes-Off-1Q-Net-Loss/story.xhtml?story_id=0120013WROY0']","['84790', 'Tesla Downshifts And Fitbit Inc Slumps On Flat Day For Stocks', 'Oil Isn T The Only Commodity Threatened By Tesla S Rise', 'Teslas Big Production Plan Draws Skeptics?v=1462478249', 'Tesla Aims To Produce Half A Million Cars Annually By 2018', 'Ar Bbshm05', 'Tesla Has Plenty Of Customers But Still No Profit', 'Tesla Plunges 2 5 Billion Hedge Fund Shorts Stock', 'Story.xhtml?story Id=0120013wroy0']"
2016-05-07,-0.23,6,1.75,5,"['http://www.fool.com/investing/general/2016/05/06/will-driverless-cars-reduce-emissions.aspx?source=iedfolrf0000001', 'https://www.yahoo.com/news/wanted-manufacturing-whizzes-teslas-model-232628654.html', 'http://fait-religieux.com/2016/05/07/tesla-sets-incredibly-high-500000-cars-per-year-production.html', 'http://www.newstoday.com.bd/?option=details&news_id=2442038&date=2016-05-07', 'http://www.freemalaysiatoday.com/category/business/2016/05/07/wanted-manufacturing-whizzes-to-work-on-teslas-model-3/', 'http://fait-religieux.com/2016/05/07/eyeing-the-big-leagues-tesla-racing-toward-annual-volume-of.html']","['Will Driverless Cars Reduce Emissions.aspx?source=iedfolrf0000001', 'Wanted Manufacturing Whizzes Teslas Model 232628654', 'Tesla Sets Incredibly High 500000 Cars Per Year Production', '?option=details&news Id=2442038&date=2016 05 07', 'Wanted Manufacturing Whizzes To Work On Teslas Model 3', 'Eyeing The Big Leagues Tesla Racing Toward Annual Volume Of']"
2016-05-08,1.2,2,1.2,2,"['http://www.csmonitor.com/Technology/2016/0507/How-Amazon-s-Alexa-became-a-Tesla-valet', 'http://www.fool.com/investing/general/2016/05/08/last-week-in-solar-3.aspx']","['How Amazon S Alexa Became A Tesla Valet', 'Last Week In Solar 3.aspx']"
2016-05-09,0.41,6,1.49,5,"['http://www.bidnessetc.com/68645-fiat-chrysler-ceo-sees-self-driving-cars-roads-5-years/', 'http://www.nasdaq.com/article/nanometrics-apple-tesla-priceline-and-fitbit-highlighted-as-zacks-bull-and-bear-of-the-day-cm618213', 'http://fox4beaumont.com/news/auto-matters/tesla-projects-total-2016-sales-of-80000-to-90000-electric-cars', 'http://www.investopedia.com/articles/markets/050916/why-tesla-stock-declined-10-last-week-tsla.asp', 'http://www.nasdaq.com/article/stock-market-news-for-may-09-2016-cm618330', 'https://www.equities.com/news/is-the-tesla-3-the-electric-car-that-will-change-everything-1']","['68645 Fiat Chrysler Ceo Sees Self Driving Cars Roads 5 Years', 'Nanometrics Apple Tesla Priceline And Fitbit Highlighted As Zacks Bull And Bear Of The Day Cm618213', 'Tesla Projects Total 2016 Sales Of 80000 To 90000 Electric Cars', 'Why Tesla Stock Declined 10 Last Week Tsla.asp', 'Stock Market News For May 09 2016 Cm618330', 'Is The Tesla 3 The Electric Car That Will Change Everything 1']"
2016-05-10,0.54,6,2.43,6,"['http://www.nasdaq.com/article/tesla-easter-egg-hidden-feature-creates-rainbow-light-show-cm618560', 'http://www.4-traders.com/TESLA-MOTORS-INC-6344549/news/Tesla-Motors-First-Tesla-Whole-House-Solar-Battery-Installed-But-Solar-Storage-s-Future-is-Still-22329848/', 'http://www.brightonandhovenews.org/2016/05/10/are-rain-gardens-the-answer-to-portslade-floods/', 'http://www.opptrends.com/2016/05/tesla-hires-new-growth-team-to-help-with-model-3-launch/', 'https://www.yahoo.com/tech/motor-trend-scores-exclusive-look-tesla-model-3-172827485.html', 'http://www.marketwatch.com/story/solarcitys-identity-crisis-pushes-stock-lower-2016-05-10']","['Tesla Easter Egg Hidden Feature Creates Rainbow Light Show Cm618560', 'Tesla Motors First Tesla Whole House Solar Battery Installed But Solar Storage S Future Is Still 22329848', 'Are Rain Gardens The Answer To Portslade Floods', 'Tesla Hires New Growth Team To Help With Model 3 Launch', 'Motor Trend Scores Exclusive Look Tesla Model 3 172827485', 'Solarcitys Identity Crisis Pushes Stock Lower 2016 05 10']"
2016-05-11,0.83,3,3.11,3,"['http://auto.ndtv.com/news/tesla-model-3s-design-yet-to-be-finalised-1405181', 'http://www.greencarreports.com/news/1103886_tesla-to-promote-chinese-national-electric-car-charging-standard', 'https://www.yahoo.com/news/tesla-model-3-still-final-170050006.html']","['Tesla Model 3s Design Yet To Be Finalised 1405181', '1103886 Tesla To Promote Chinese National Electric Car Charging Standard', 'Tesla Model 3 Still Final 170050006']"
2016-05-12,1.93,6,2.33,6,"['http://www.autoevolution.com/news/uh-oh-lapd-is-testing-a-tesla-model-s-as-a-high-pursuit-squad-car-107402.html', 'http://clapway.com/2016/05/11/youtube-ugly-tesla-solar-energy/', 'http://inhabitat.com/nissans-xstorage-battery-for-the-home-rivals-teslas-powerwall/', 'https://about.hr/news/business/ericsson-nikola-tesla-inks-hrk-150-mn-deal-kazakhstan-health-ministry-21158', 'http://www.leftlanenews.com/tesla-blames-summon-crash-on-model-s-owner-91749.html', 'http://www.techspot.com/news/64805-tesla-model-s-owner-car-drove-itself-parked.html']","['Uh Oh Lapd Is Testing A Tesla Model S As A High Pursuit Squad Car 107402', 'Youtube Ugly Tesla Solar Energy', 'Nissans Xstorage Battery For The Home Rivals Teslas Powerwall', 'Ericsson Nikola Tesla Inks Hrk 150 Mn Deal Kazakhstan Health Ministry 21158', 'Tesla Blames Summon Crash On Model S Owner 91749', '64805 Tesla Model S Owner Car Drove Itself Parked']"
2016-05-13,0.51,4,1.51,4,"['http://www.engadget.com/2016/05/13/lapd-tesla-not-practical/', 'https://www.thestage.co.uk/reviews/2016/the-last-resort-review-at-portslade-beach-brighton/', 'http://www.itechpost.com/articles/18248/20160513/tesla-model-s-news-updates-loses-control-summon-mode-collided.htm', 'https://www.yahoo.com/news/tesla-eyes-3b-equity-raise-172720706.html']","['Lapd Tesla Not Practical', 'The Last Resort Review At Portslade Beach Brighton', 'Tesla Model S News Updates Loses Control Summon Mode Collided', 'Tesla Eyes 3b Equity Raise 172720706']"
2016-05-14,2.25,2,0.17,2,"['https://www.yahoo.com/news/gigafactory-teslas-ambitious-plans-233209479.html', 'http://news.lycos.com/business/tesla-taps-audi-executive-as-vice-president-of-vehicle-production-b88203530242ee420215ae0ff32751b0/']","['Gigafactory Teslas Ambitious Plans 233209479', 'Tesla Taps Audi Executive As Vice President Of Vehicle Production B88203530242ee420215ae0ff32751b0']"
2016-05-15,2.07,2,0.69,2,"['http://www.carbuzz.com/news/2016/5/15/Is-Tesla-s-First-Car-The-Best-One-To-Buy-Used-7733545/', 'http://www.techinsider.io/this-is-why-tesla-and-google-are-the-future-of-cars-and-apple-isnt-2016-5']","['Is Tesla S First Car The Best One To Buy Used 7733545', 'This Is Why Tesla And Google Are The Future Of Cars And Apple Isnt 2016 5']"
2016-05-16,-1.17,3,3.49,3,"['http://www.4-traders.com/TESLA-MOTORS-INC-6344549/news/Audi-executive-to-be-Tesla-s-new-vice-president-vehicle-production-22365321/', 'http://seekingalpha.com/article/3975365-tesla-first-best', 'http://www.eastbaytimes.com/business/ci_29899029/tesla-responds-this-newspapers-investigation-imported-workers-at']","['Audi Executive To Be Tesla S New Vice President Vehicle Production 22365321', '3975365 Tesla First Best', 'Tesla Responds This Newspapers Investigation Imported Workers At']"
2016-05-17,-1.05,5,2.5,5,"['http://www.newsnow.in/news/april-hiring-in-pune-up-by-5-hindu-business-line', 'http://www.themarketdigest.org/201605/tesla-motors-inc-tsla-files-form-4-insider-selling-brad-w-buss-sells-15333-shares/352167/', 'http://www.opptrends.com/2016/05/subcontractor-pays-employees-5-an-hour-to-build-tesla-paint-shop/', 'http://www.autospies.com/news/Another-Tesla-Owner-Reports-Autopilot-Crash-Wasn-t-This-Feature-Supposed-To-Eliminate-This-From-Happening-88384/', 'http://learnbonds.com/128775/tesla-loses-key-employee-faraday-future/']","['April Hiring In Pune Up By 5 Hindu Business Line', '352167', 'Subcontractor Pays Employees 5 An Hour To Build Tesla Paint Shop', 'Another Tesla Owner Reports Autopilot Crash Wasn T This Feature Supposed To Eliminate This From Happening 88384', 'Tesla Loses Key Employee Faraday Future']"
2016-05-18,2.78,3,1.37,3,"['http://www.leftlanenews.com/tesla-tweaks-summon-behavior-following-accident-91794.html', 'http://www.benzinga.com/analyst-ratings/analyst-color/16/05/8000109/goldman-sachs-22-upside-in-tesla-over-next-6-months', 'https://contacto-latino.com/en/news/201403/105676124/goldman-sachs-250-tesla-price-target-uses-a-unique-calculation-forbes/']","['Tesla Tweaks Summon Behavior Following Accident 91794', 'Goldman Sachs 22 Upside In Tesla Over Next 6 Months', 'Goldman Sachs 250 Tesla Price Target Uses A Unique Calculation Forbes']"
2016-05-19,1.26,21,1.99,18,"['http://www.wzzm13.com/news/nation-now/tesla-to-raise-14-billion-for-model-3-production/202246986', 'http://www.theage.com.au/business/markets/tesla-to-sell-19-billion-in-shares-to-ramp-up-production-20160518-goyi2w.html', 'https://au.news.yahoo.com/thewest/business/technology/a/31643779/tesla-raising-cash-to-fund-accelerated-production/', 'http://www.digitallook.com/?section=email&story_id=1171385', 'http://www.nasdaq.com/article/tesla-plans-to-sell-2-billion-of-stock--2nd-update-20160518-01253', 'http://www.channelnewsasia.com/news/business/tesla-plans-to-sell-us-1/2797692.html', 'http://www.digitallook.com/news/market-report-us-close/us-close-stocks-fall-flat-after-fomc-minutes-raise-rate-odds--1171385.html', 'http://www.afr.com/technology/tesla-plans-us2-billion-stock-offering-to-pay-for-quicker-model-3-launch-20160518-goyh94', 'http://www.channelnewsasia.com/news/business/tesla-raising-cash-to/2797896.html', 'http://www.wusa9.com/news/nation-now/tesla-to-raise-14-billion-for-model-3-production/202245579', 'http://www.nashfm945.com/news/tesla-is-selling-2-billion-of-its-stock-to-accelerate-its-model-3-production/', 'http://www.firstpost.com/fwire/tesla-plans-2-billion-stock-offering-to-finance-quicker-model-3-launch-reuters-2788084.html', 'http://circuitwall.com/recharge-wrap-up-cow-colored-tesla-model-x-autopilot-retrofit/', 'http://www.firstpost.com/fwire/tesla-plans-2-billion-stock-offering-to-finance-quicker-model-3-launch-reuters-2788082.html', 'http://classic.iol.co.za/motoring/industry-news/tesla-needs-money-to-speed-up-model-3-1.2023664', 'http://www.4-traders.com/WAL-MART-STORES-INC-4841/news/Futures-down-as-June-rate-hike-looms-22385152/', 'http://www.thetruthaboutcars.com/2016/05/tesla-confirms-model-3-order-cancellations-musk-goes-fundraising/', 'http://bakersfieldnow.com/news/auto-matters/tesla-model-3-reservations-373k-after-duplicates-speculators-removed', 'http://www.marketwatch.com/story/tesla-cancels-4200-model-3-reservations-on-concerns-about-speculators-2016-05-19', 'http://www.siliconbeat.com/2016/05/19/tesla-model-3-reservations-373000-8000-cancellations/', 'http://learnbonds.com/128840/goldman-upgrades-tesla-underwrites/']","['202246986', 'Tesla To Sell 19 Billion In Shares To Ramp Up Production 20160518 Goyi2w', 'Tesla Raising Cash To Fund Accelerated Production', '?section=email&story Id=1171385', 'Tesla Plans To Sell 2 Billion Of Stock 2nd Update 20160518 01253', '2797692', 'Us Close Stocks Fall Flat After Fomc Minutes Raise Rate Odds 1171385', 'Tesla Plans Us2 Billion Stock Offering To Pay For Quicker Model 3 Launch 20160518 Goyh94', '2797896', '202245579', 'Tesla Is Selling 2 Billion Of Its Stock To Accelerate Its Model 3 Production', 'Tesla Plans 2 Billion Stock Offering To Finance Quicker Model 3 Launch Reuters 2788084', 'Recharge Wrap Up Cow Colored Tesla Model X Autopilot Retrofit', 'Tesla Plans 2 Billion Stock Offering To Finance Quicker Model 3 Launch Reuters 2788082', 'Tesla Needs Money To Speed Up Model 3 1.2023664', 'Futures Down As June Rate Hike Looms 22385152', 'Tesla Confirms Model 3 Order Cancellations Musk Goes Fundraising', 'Tesla Model 3 Reservations 373k After Duplicates Speculators Removed', 'Tesla Cancels 4200 Model 3 Reservations On Concerns About Speculators 2016 05 19', 'Tesla Model 3 Reservations 373000 8000 Cancellations', 'Goldman Upgrades Tesla Underwrites']"
2016-05-20,1.36,12,0.73,10,"['http://www.cnbc.com/2016/05/20/tesla-raises-146b-in-stock-sale-at-a-lower-price-than-its-august-2015-sale-ifr.html', 'https://www.yahoo.com/news/exclusive-suppliers-teslas-goals-model-3-output-052933445--finance.html', 'http://www.businessinsider.com/r-tesla-raises-146-billion-in-stock-sale-ifr-2016-5', 'https://www.yahoo.com/news/exclusive-suppliers-teslas-goals-model-052933702.html', 'http://www.4-traders.com/TESLA-MOTORS-INC-6344549/news/Exclusive-Suppliers-question-Tesla-s-goals-for-Model-3-output-22392120/', 'http://www.nbcnews.com/tech/tech-news/tesla-doubles-model-3-production-plans-suppliers-say-it-s-n577366', 'http://tech.firstpost.com/news-analysis/suppliers-question-teslas-goals-for-model-3-output-316170.html', 'http://finance.yahoo.com/news/exclusive-suppliers-teslas-goals-model-3-output-050205030--finance.html', 'http://fortune.com/2016/05/20/panasonic-investment-tesla-battery-plant/', 'http://www.forbes.com/sites/greatspeculations/2016/05/20/heres-how-tesla-plans-to-meet-its-model-3-production-demand/', 'http://www.opptrends.com/2016/05/tesla-suppliers-high-volume-production-plan-model-3-impossible/', 'http://www.investors.com/news/technology/how-high-will-tesla-and-apple-supplier-nvidia-go-up-34-in-2-months/']","['Tesla Raises 146b In Stock Sale At A Lower Price Than Its August 2015 Sale Ifr', 'Exclusive Suppliers Teslas Goals Model 3 Output 052933445 Finance', 'R Tesla Raises 146 Billion In Stock Sale Ifr 2016 5', 'Exclusive Suppliers Teslas Goals Model 052933702', 'Exclusive Suppliers Question Tesla S Goals For Model 3 Output 22392120', 'Tesla Doubles Model 3 Production Plans Suppliers Say It S N577366', 'Suppliers Question Teslas Goals For Model 3 Output 316170', 'Exclusive Suppliers Teslas Goals Model 3 Output 050205030 Finance', 'Panasonic Investment Tesla Battery Plant', 'Heres How Tesla Plans To Meet Its Model 3 Production Demand', 'Tesla Suppliers High Volume Production Plan Model 3 Impossible', 'How High Will Tesla And Apple Supplier Nvidia Go Up 34 In 2 Months']"
2016-05-21,2.86,3,2.65,2,"['http://indianautosblog.com/2016/05/tesla-model-s-auto-china-2016-232828', 'https://cleantechnica.com/2016/05/21/tesla-summon-feature-updated-making-harder-crash-car/', 'http://indianautosblog.com/2016/05/tesla-model-x-auto-china-2016-232817']","['Tesla Model S Auto China 2016 232828', 'Tesla Summon Feature Updated Making Harder Crash Car', 'Tesla Model X Auto China 2016 232817']"
2016-05-22,-2.18,1,,1,['http://www.philippinetimes.com/index.php/sid/244284869'],['244284869']
2016-05-23,0.12,3,0.76,3,"['http://www.techinsider.io/i-drove-my-first-tesla-six-years-ago-and-i-just-drove-the-same-car-again-2016-5', 'http://www.mineweb.com/news-fast-news/goldmans-tesla-upgrade-case-bad-timing/', 'https://www.yahoo.com/news/tesla-co-founder-calls-competing-173300741.html']","['I Drove My First Tesla Six Years Ago And I Just Drove The Same Car Again 2016 5', 'Goldmans Tesla Upgrade Case Bad Timing', 'Tesla Co Founder Calls Competing 173300741']"
2016-05-24,1.45,4,1.12,4,"['http://www.nasdaq.com/article/tesla-motors-inc-will-the-tsla-roller-coaster-continue-cm625128', 'http://www.4-traders.com/HYUNDAI-MOTOR-CO-6492384/news/South-Korea-s-Mando-in-talks-to-supply-parts-for-Tesla-s-Model-3-source-22408050/', 'https://www.yahoo.com/tech/south-koreas-mando-talks-supply-parts-teslas-model-054144303--finance.html', 'http://washpost.bloomberg.com/Story?docId=1376-O7HCHPSYF01S01-1C4D9OTPU5U9E7E7HL4C20P3GJ']","['Tesla Motors Inc Will The Tsla Roller Coaster Continue Cm625128', 'South Korea S Mando In Talks To Supply Parts For Tesla S Model 3 Source 22408050', 'South Koreas Mando Talks Supply Parts Teslas Model 054144303 Finance', 'Story?docid=1376 O7hchpsyf01s01 1c4d9otpu5u9e7e7hl4c20p3gj']"
2016-05-25,0.0,1,,1,['http://www.autoblog.com/2016/05/25/gkn-electric-awd-8-500-for-tesla-brake-repai/'],['Gkn Electric Awd 8 500 For Tesla Brake Repai']
2016-05-26,0.29,6,1.56,5,"['http://www.fool.com/investing/2016/05/26/apple-inc-is-already-working-on-a-critical-piece-o.aspx?source=iedfolrf0000001', 'http://www.fool.com/investing/2016/05/26/tesla-motors-maxed-out-its-secondary-offering.aspx?source=iedfolrf0000001', 'http://www.investors.com/news/technology/click/apple-outspending-tesla-on-cars-shared-mobility-on-fast-track/', 'http://www.greenwichtime.com/news/article/This-Is-What-Being-Asleep-at-the-Wheel-of-a-Tesla-7947037.php', 'http://www.autoevolution.com/news/bentley-bentayga-goes-head-to-head-with-the-tesla-model-x-the-fastest-suvs-107869.html', 'http://www.alphr.com/tesla/1003563/tesla-powerwall-2-home-battery-everything-you-need-to-know-before-its-uk-release-date']","['Apple Inc Is Already Working On A Critical Piece O.aspx?source=iedfolrf0000001', 'Tesla Motors Maxed Out Its Secondary Offering.aspx?source=iedfolrf0000001', 'Apple Outspending Tesla On Cars Shared Mobility On Fast Track', 'This Is What Being Asleep At The Wheel Of A Tesla 7947037.php', 'Bentley Bentayga Goes Head To Head With The Tesla Model X The Fastest Suvs 107869', 'Tesla Powerwall 2 Home Battery Everything You Need To Know Before Its Uk Release Date']"
2016-05-27,0.38,2,1.91,2,"['http://www.menafn.com/1094785307/UAE-WATCH-Tesla-autopilot-drives-asleep-driver-in-traffic', 'http://www.qrcodepress.com/quick-response-codes-announce-teslas-upcoming-mexican-supercharger/8532128/']","['Uae Watch Tesla Autopilot Drives Asleep Driver In Traffic', '8532128']"
2016-05-29,0.87,3,1.29,3,"['https://www.yahoo.com/news/tesla-made-major-bet-stand-230413061.html', 'http://www.newsfactor.com/news/IBM-Brings-Tesla-M60-GPU-to-Cloud/story.xhtml?story_id=13100DFCM59F', 'http://www.redbrick.me/tech/tesla-gigafactory-grand-opening-date-set/']","['Tesla Made Major Bet Stand 230413061', 'Story.xhtml?story Id=13100dfcm59f', 'Tesla Gigafactory Grand Opening Date Set']"
2016-05-30,-0.02,2,1.57,2,"['https://cleantechnica.com/2016/05/29/north-carolina-blocks-2nd-tesla-store-state/', 'http://www.stocktranscript.com/market-snapshot-stock-futures-rise-in-shortened-trading-day-as-investors-brush-aside-yellen-comments/87588/']","['North Carolina Blocks 2nd Tesla Store State', '87588']"
2016-05-31,1.35,3,0.54,3,"['http://www.newsnow.in/news/buy-lt-finance-concor-sell-mcleod-russel-wagle', 'http://www.industryleadersmagazine.com/tesla-gigafactory-grand-opening-scheduled-july-29/', 'http://www.greencarreports.com/news/1104206_tesla-enlists-owners-clubs-to-be-lobbying-army-insists-on-it-in-fact']","['Buy Lt Finance Concor Sell Mcleod Russel Wagle', 'Tesla Gigafactory Grand Opening Scheduled July 29', '1104206 Tesla Enlists Owners Clubs To Be Lobbying Army Insists On It In Fact']"
2016-06-01,2.3,3,2.76,3,"['http://gas2.org/2016/05/31/tesla-free-destination-charger-preferred-destinations/', 'http://www.kinston.com/business/20160531/elon-musk-took-embarrassing-tesla-test-drive-with-googles-cofounders-car-would-only-go-10mph-tsla', 'http://www.4-traders.com/TESLA-MOTORS-INC-6344549/news/Tesla-Motors-Owners-Will-Have-to-Pay-for-Supercharger-Access-22454579/']","['Tesla Free Destination Charger Preferred Destinations', 'Elon Musk Took Embarrassing Tesla Test Drive With Googles Cofounders Car Would Only Go 10mph Tsla', 'Tesla Motors Owners Will Have To Pay For Supercharger Access 22454579']"
2016-06-02,-0.31,6,1.3,6,"['http://www.cadillacnews.com/ap_story/business/20160601_ap_794a7480cac34863a9296a92000e9114.html', 'http://newsviewsnreviews.com/2016/06/musk-tesla-will-do-the-obvious-thing-for-autopilot-on-model-3/', 'https://www.yahoo.com/news/lithium-etf-easily-outshines-tesla-104214355.html', 'http://www.morningstar.com/news/market-watch/TDJNMW_2016060297/update-us-stock-futures-drift-south-as-opec-summit-gets-underway-adp-looms.html', 'http://macdailynews.com/2016/06/02/elon-musk-google-wont-compete-with-tesla-on-self-driving-cars-but-apple-will/', 'http://www.theguardian.com/world/2016/jun/02/serbian-church-fights-to-take-nikola-teslas-ashes-from-museum']","['20160601 Ap 794a7480cac34863a9296a92000e9114', 'Musk Tesla Will Do The Obvious Thing For Autopilot On Model 3', 'Lithium Etf Easily Outshines Tesla 104214355', 'Update Us Stock Futures Drift South As Opec Summit Gets Underway Adp Looms', 'Elon Musk Google Wont Compete With Tesla On Self Driving Cars But Apple Will', 'Serbian Church Fights To Take Nikola Teslas Ashes From Museum']"
2016-06-03,0.23,1,,1,['http://evobsession.com/first-reports-cracked-tesla-model-x-windshields/'],['First Reports Cracked Tesla Model X Windshields']
2016-06-05,0.18,2,0.1,2,"['http://gas2.org/2016/06/05/shared-mobility-will-2-trillion-market-2030/', 'http://www.carbuzz.com/news/2016/6/5/Straight-To-The-Crusher-BMW-Could-Have-Killed-The-Tesla-Model-3-If-It-Made-The-i3-Any-Good-7733863/']","['Shared Mobility Will 2 Trillion Market 2030', 'Straight To The Crusher Bmw Could Have Killed The Tesla Model 3 If It Made The I3 Any Good 7733863']"
2016-06-06,0.6,4,1.53,4,"['http://www.motoring.com.au/tesla-no-free-ride-for-model-3-owners-102624/', 'http://seekingalpha.com/article/3979987-teslas-robot-supplier-kuka-turn-china-chinese-firm-ownership', 'http://www.carnewschina.com/2016/06/06/first-tesla-model-x-on-the-road-in-china/', 'http://www.ibtimes.co.uk/faraday-future-tesla-rival-start-testing-autonomous-cars-public-roads-1563899']","['Tesla No Free Ride For Model 3 Owners 102624', '3979987 Teslas Robot Supplier Kuka Turn China Chinese Firm Ownership', 'First Tesla Model X On The Road In China', 'Faraday Future Tesla Rival Start Testing Autonomous Cars Public Roads 1563899']"
