date,avg_sentiment,article_count,sentiment_std,unique_sources,article_urls,headlines
2019-11-19,7.56,1,,1,['https://www.longisland.com/news/11-19-19/2019-holiday-tree-lightings-across-long-island.html'],['2019 Holiday Tree Lightings Across Long Island']
2019-11-20,3.08,2,2.83,2,"['https://www.worth.com/teslas-business-strategy-is-not-chaotic-its-brilliant/', 'https://www.businesscar.co.uk/news/2019/wc-nov-18/salesmaster-invests-in-tesla-fleet']","['Teslas Business Strategy Is Not Chaotic Its Brilliant', 'Salesmaster Invests In Tesla Fleet']"
2019-11-21,-1.42,2,2.01,2,"['https://www.nytimes.com/2019/11/21/briefing/impeachment-prince-andrew-tesla.html', 'https://www.japantimes.co.jp/news/2019/11/21/business/los-angeles-auto-shows-emphasis-going-green-no-coincidence/']","['Impeachment Prince Andrew Tesla', 'Los Angeles Auto Shows Emphasis Going Green No Coincidence']"
2019-11-22,0.01,38,1.26,34,"['https://www.dothaneagle.com/news/ap/business/tesla-edges-into-pickup-truck-market-with-electric-model/article_6a239e9d-0f0f-5262-b8fc-0bbe9ff6a877.html', 'http://www.canindia.com/musk-unveils-teslas-electric-cybertruck-at-39000/', 'https://www.reflector.com/news/national/tesla-edges-into-pickup-truck-market-with-electric-model/article_6fb28882-8813-5124-809a-3254803cb23f.html', 'https://www.marketwatch.com/story/tesla-unveils-its-cybertruck-an-angular-electric-pickup-starting-at-39900-2019-11-22', 'https://wtvbam.com/news/articles/2019/nov/22/tesla-unveils-first-ever-electric-pickup-truck/960018/', 'https://www.couriermail.com.au/motoring/motoring-news/full-details-mercedesbenz-eqc-400-tesla-rival-is-here/news-story/550105e5a92ff96eaa789ac0c4d26bd4?nk=5bb71a5f76d5e6d0d24b73755917dea5-1574401693', 'https://www.wsbtv.com/news/trending-now/elon-musk-unveils-futuristic-tesla-pickup-cybrtrck-/1011243730', 'https://www.gizmodo.com.au/2019/11/tesla-cybertruck-everything-you-need-to-know/', 'https://www.geelongadvertiser.com.au/motoring/motoring-news/full-details-mercedesbenz-eqc-400-tesla-rival-is-here/news-story/550105e5a92ff96eaa789ac0c4d26bd4?nk=71daabb409f39f0020510bc79b46ee92-1574401693', 'https://forextv.com/market-news/tesla-unveils-its-cybertruck-an-angular-electric-pickup-starting-at-39900/', 'https://jalopnik.com/tesla-cybertruck-this-is-it-1839984174', 'https://www.caradvice.com.au/809781/tesla-cybertruck-yes-this-is-it-on-sale-in-us-now-from-39900-australian-plans-uncertain/', 'http://www.dailyjournal.net/2019/11/21/us-tesla-pickup/', 'https://www.latimes.com/business/story/2019-11-21/tesla-pickup-truck', 'https://www.chron.com/neighborhood/business/technology/article/Tesla-edges-into-pickup-truck-market-with-14853551.php', 'https://www.fox23.com/news/trending-now/elon-musk-unveils-futuristic-tesla-pickup-cybrtrck-/1011243711', 'https://www.bakersfield.com/ap/national/tesla-edges-into-pickup-truck-market-with-electric-model/article_e9e6d422-5bed-5642-890d-426ae0b29209.html', 'https://www.theage.com.au/business/companies/tesla-unveils-its-electric-pickup-truck-it-s-pointy-20191122-p53dca.html', 'https://finance.yahoo.com/news/panasonic-wont-batteries-tesla-china-074545665.html', 'https://www.ibtimes.com/tesla-unveils-cybertruck-will-it-appeal-traditional-truck-buyers-2871575', 'https://www.newindianexpress.com/business/2019/nov/22/elon-musk-unveils-teslas-electric-cybertruck-at-usd-39000-2065489.html', 'https://www.mynews13.com/fl/orlando/ap-top-news/2019/11/21/tesla-edges-into-pickup-truck-market-with-electric-model', 'https://www.motor1.com/features/383942/winners-losers-tesla-cybertruck-reveal/', 'https://finance.yahoo.com/news/teslas-cybertruck-launch-takes-hit-123005895.html', 'https://in.reuters.com/article/tesla-truck-windows/shattered-glass-futuristic-design-questioned-after-tesla-cybertruck-launch-idINKBN1XW1E2', 'https://www.wral.com/tesla-edges-into-pickup-truck-market-with-electric-model/18784086/', 'https://in.reuters.com/in.reuters.com/article/tesla-truck-windows/shattered-expectations-design-questioned-after-tesla-truck-launch-idINKBN1XW1E2', 'https://www.capebretonpost.com/business/reuters/sp-500-dow-tick-higher-on-trade-optimism-nasdaq-dips-on-tesla-379398/', 'https://in.reuters.com/article/us-usa-stocks/sp-500-dow-tick-higher-on-trade-optimism-nasdaq-dips-on-tesla-idINKBN1XW1DY', 'https://www.thechronicleherald.ca/business/reuters/sp-500-dow-jones-edge-higher-on-trade-optimism-tesla-drags-nasdaq-379398/', 'https://www.voiceofalexandria.com/news/national_business_news/stainless-steel-broken-glass-and-buzz-tesla-makes-a-pickup/article_2d2b5378-553c-5932-89df-2329ba2ccc8f.html', 'https://markets.businessinsider.com/news/stocks/tesla-cybertruck-analyst-reaction-live-demo-wall-street-puzzled-appearance-2019-11-1028712126', 'https://www.goskagit.com/news/nation/stainless-steel-broken-glass-and-buzz-tesla-makes-a-pickup/article_1dd3abbc-625a-51e1-94df-f9630d54d74e.html', 'https://cyprus-mail.com/2019/11/22/teslas-electric-pickup-breaks-the-mould-with-angular-design-and-armored-glass/', 'https://thestarphoenix.com/news/world/oops-elon-musk-stunned-by-armoured-glass-windows-shattering-in-live-tesla-cybertruck-demo/wcm/051b95dc-9ee4-4a5d-9a2e-7c7eb4898893', 'https://finance.yahoo.com/news/global-markets-dollar-global-shares-172129396.html', 'https://www.idahopress.com/news/national/stainless-steel-broken-glass-and-buzz-tesla-makes-a-pickup/article_354d7467-b75c-56ce-9851-8bde64a347d0.html', 'https://lacrossetribune.com/news/national/stainless-steel-broken-glass-and-buzz-tesla-makes-a-pickup/article_57c7309a-4ea5-5fee-bd62-4c1c630e29ad.html']","['Article 6a239e9d 0f0f 5262 B8fc 0bbe9ff6a877', 'Musk Unveils Teslas Electric Cybertruck At 39000', 'Article 6fb28882 8813 5124 809a 3254803cb23f', 'Tesla Unveils Its Cybertruck An Angular Electric Pickup Starting At 39900 2019 11 22', '960018', '550105e5a92ff96eaa789ac0c4d26bd4?nk=5bb71a5f76d5e6d0d24b73755917dea5 1574401693', '1011243730', 'Tesla Cybertruck Everything You Need To Know', '550105e5a92ff96eaa789ac0c4d26bd4?nk=71daabb409f39f0020510bc79b46ee92 1574401693', 'Tesla Unveils Its Cybertruck An Angular Electric Pickup Starting At 39900', 'Tesla Cybertruck This Is It 1839984174', 'Tesla Cybertruck Yes This Is It On Sale In Us Now From 39900 Australian Plans Uncertain', 'Us Tesla Pickup', 'Tesla Pickup Truck', 'Tesla Edges Into Pickup Truck Market With 14853551.php', '1011243711', 'Article E9e6d422 5bed 5642 890d 426ae0b29209', 'Tesla Unveils Its Electric Pickup Truck It S Pointy 20191122 P53dca', 'Panasonic Wont Batteries Tesla China 074545665', 'Tesla Unveils Cybertruck Will It Appeal Traditional Truck Buyers 2871575', 'Elon Musk Unveils Teslas Electric Cybertruck At Usd 39000 2065489', 'Tesla Edges Into Pickup Truck Market With Electric Model', 'Winners Losers Tesla Cybertruck Reveal', 'Teslas Cybertruck Launch Takes Hit 123005895', 'Shattered Glass Futuristic Design Questioned After Tesla Cybertruck Launch Idinkbn1xw1e2', '18784086', 'Shattered Expectations Design Questioned After Tesla Truck Launch Idinkbn1xw1e2', 'Sp 500 Dow Tick Higher On Trade Optimism Nasdaq Dips On Tesla 379398', 'Sp 500 Dow Tick Higher On Trade Optimism Nasdaq Dips On Tesla Idinkbn1xw1dy', 'Sp 500 Dow Jones Edge Higher On Trade Optimism Tesla Drags Nasdaq 379398', 'Article 2d2b5378 553c 5932 89df 2329ba2ccc8f', 'Tesla Cybertruck Analyst Reaction Live Demo Wall Street Puzzled Appearance 2019 11 1028712126', 'Article 1dd3abbc 625a 51e1 94df F9630d54d74e', 'Teslas Electric Pickup Breaks The Mould With Angular Design And Armored Glass', '051b95dc 9ee4 4a5d 9a2e 7c7eb4898893', 'Global Markets Dollar Global Shares 172129396', 'Article 354d7467 B75c 56ce 9851 8bde64a347d0', 'Article 57c7309a 4ea5 5fee Bd62 4c1c630e29ad']"
2019-11-23,-0.01,9,1.13,8,"['https://windsorstar.com/pmn/business-pmn/tesla-truck-demo-gets-awkward-as-shatterproof-windows-shatter/wcm/84c5adad-9408-4ac0-8455-916ec1be0094', 'https://abcnews.go.com/Technology/wireStory/stainless-steel-broken-glass-buzz-tesla-makes-pickup-67241677', 'https://katsfm.com/tesla-cybertruck-total-recall-car/', 'https://seekingalpha.com/article/4308757-tesla-cybertruck-event-falls-flat', 'https://cleantechnica.com/2019/11/22/tesla-experience-centers-in-china-receive-first-model-3s-panasonic-passes-on-china-battery-factory/', 'https://cleantechnica.com/2019/11/22/tesla-cybertruck-will-help-avert-climate-catastrophe/', 'https://uk.news.yahoo.com/asian-shares-three-week-lows-003216307.html', 'https://www.kcrg.com/content/news/Stainless-steel-broken-glass-and-buzz-Tesla-makes-a-pickup-565346442.html', 'http://www.taipeitimes.com/News/biz/archives/2019/11/24/2003726367']","['84c5adad 9408 4ac0 8455 916ec1be0094', 'Stainless Steel Broken Glass Buzz Tesla Makes Pickup 67241677', 'Tesla Cybertruck Total Recall Car', '4308757 Tesla Cybertruck Event Falls Flat', 'Tesla Experience Centers In China Receive First Model 3s Panasonic Passes On China Battery Factory', 'Tesla Cybertruck Will Help Avert Climate Catastrophe', 'Asian Shares Three Week Lows 003216307', 'Stainless Steel Broken Glass And Buzz Tesla Makes A Pickup 565346442', '2003726367']"
2019-11-24,1.0,11,0.8,11,"['https://wtvbam.com/news/articles/2019/nov/23/elon-musk-about-150000-orders-thus-far-for-tesla-cybertruck/960504/', 'https://journalstar.com/news/national/musk-touts-orders-for-tesla-s-electric-pickup-truck/article_34ec1a9c-a969-58ec-8ee2-7d3d3d34222a.html', 'http://www.dailyjournal.net/2019/11/23/us-tesla-pickup-2/', 'https://www.heraldcourier.com/news/national/musk-touts-orders-for-tesla-s-electric-pickup-truck/article_7173e486-51b3-5f7d-8956-99c563ddb541.html', 'https://www.gazettextra.com/news/nation_world/musk-touts-orders-for-tesla-s-electric-pickup-truck/article_2fb203a6-d128-5b0f-bb88-24f4ab3cb0c0.html', 'https://www.lmtonline.com/business/technology/article/Musk-touts-146-000-orders-for-Tesla-s-electric-14858020.php', 'https://insideevs.com/news/383712/tesla-model-s-race-audi-r8/', 'https://auburnpub.com/news/national/musk-touts-orders-for-tesla-s-electric-pickup-truck/article_5e87fb0c-d82c-56a5-af95-c63260d7ffad.html', 'https://www.seattletimes.com/business/musk-touts-146000-orders-for-teslas-electric-pickup-truck/', 'https://sputniknews.com/business/201911241077386395-elon-musks-net-worth-drops-significantly-after-introducing-electric-tesla-cybertruck---report/', 'https://madison.com/news/national/musk-touts-orders-for-tesla-s-electric-pickup-truck/article_838422d8-e3b5-57bd-9b4d-92af72b45b83.html']","['960504', 'Article 34ec1a9c A969 58ec 8ee2 7d3d3d34222a', 'Us Tesla Pickup 2', 'Article 7173e486 51b3 5f7d 8956 99c563ddb541', 'Article 2fb203a6 D128 5b0f Bb88 24f4ab3cb0c0', 'Musk Touts 146 000 Orders For Tesla S Electric 14858020.php', 'Tesla Model S Race Audi R8', 'Article 5e87fb0c D82c 56a5 Af95 C63260d7ffad', 'Musk Touts 146000 Orders For Teslas Electric Pickup Truck', '201911241077386395 Elon Musks Net Worth Drops Significantly After Introducing Electric Tesla Cybertruck Report', 'Article 838422d8 E3b5 57bd 9b4d 92af72b45b83']"
2019-11-25,-1.03,6,0.88,6,"['https://mybroadband.co.za/news/motoring/329073-tesla-cybertruck-may-be-brilliant.html', 'http://www.msn.com/en-nz/motoring/other/bmw-makes-subtle-dig-at-tesla-following-cybertruck-launch-event/ar-BBXh6Ud', 'https://www.themercury.com.au/motoring/tesla-cybertruck-orders-approach-200000-despite-safety-fears-strange-design/news-story/6395812722465c3bff63d69ff7b8a84a?nk=f9a0816936891f3aad9f8a552374e60c-1574660804', 'http://www.radioislam.org.za/a/index.php/latest-news/tech-news/27335-tesla-gets-150-000-orders-for-new-cybertruck.html', 'https://www.cairnspost.com.au/motoring/tesla-cybertruck-orders-approach-200000-despite-safety-fears-strange-design/news-story/6395812722465c3bff63d69ff7b8a84a?nk=b5007918589e78c40960e80d507b5ec0-1574660867', 'https://www.business-standard.com/article/news-ani/elon-musk-s-tweet-hints-at-200-000-tesla-cybertruck-orders-119112501513_1.html']","['329073 Tesla Cybertruck May Be Brilliant', 'Ar Bbxh6ud', '6395812722465c3bff63d69ff7b8a84a?nk=f9a0816936891f3aad9f8a552374e60c 1574660804', '27335 Tesla Gets 150 000 Orders For New Cybertruck', '6395812722465c3bff63d69ff7b8a84a?nk=b5007918589e78c40960e80d507b5ec0 1574660867', 'Elon Musk S Tweet Hints At 200 000 Tesla Cybertruck Orders 119112501513 1']"
2019-11-26,0.39,5,1.13,4,"['https://www.forbes.com/sites/johnbbrandon/2019/11/25/why-elon-musk-is-relying-on-twitter-to-set-the-record-straight-about-the-tesla-cybertruck/', 'https://www.valuewalk.com/2019/11/elon-musk-einhorn-tesla-stock-fight/', 'https://www.valuewalk.com/2019/11/tesla-cybertruck-specs-price-preorder/', 'https://www.tweaktown.com/news/68971/americans-clearly-hate-teslas-cybertruck-more-love/', 'https://www.msn.com/en-us/news/technology/elon-musks-tesla-cybertruck-drives-snarky-lego-response/ar-BBXn0Vt']","['Why Elon Musk Is Relying On Twitter To Set The Record Straight About The Tesla Cybertruck', 'Elon Musk Einhorn Tesla Stock Fight', 'Tesla Cybertruck Specs Price Preorder', 'Americans Clearly Hate Teslas Cybertruck More Love', 'Ar Bbxn0vt']"
2019-11-27,-0.21,7,2.0,5,"['https://nerdist.com/article/tesla-may-replace-windshield-wipers-with-lasers/', 'https://www.dailymail.co.uk/sciencetech/article-7728851/Tesla-wants-replace-windshield-wipers-LASER-BEAMS-target-zap-debris-automatically.html', 'https://www.nasdaq.com/articles/can-you-judge-the-tesla-cyber-truck-by-its-exoskeleton-2019-11-26', 'https://www.dailymail.co.uk/news/article-7730757/Lego-mocks-Tesla-Elon-Musks-Cybertruck.html', 'http://www.thedailybeast.com/what-the-hell-has-hollywood-got-against-nikola-tesla', 'https://www.businessinsider.com/elon-musk-reports-250000-pre-orders-for-tesla-cybertruck-2019-11', 'https://www.dailymail.co.uk/sciencetech/article-7732213/Teslas-CYBERTRUCK-addition-Dubai-police-forces-fleet-supercars.html']","['Tesla May Replace Windshield Wipers With Lasers', 'Tesla Wants Replace Windshield Wipers Laser Beams Target Zap Debris Automatically', 'Can You Judge The Tesla Cyber Truck By Its Exoskeleton 2019 11 26', 'Lego Mocks Tesla Elon Musks Cybertruck', 'What The Hell Has Hollywood Got Against Nikola Tesla', 'Elon Musk Reports 250000 Pre Orders For Tesla Cybertruck 2019 11', 'Teslas Cybertruck Addition Dubai Police Forces Fleet Supercars']"
2019-11-28,3.52,1,,1,['https://www.nextbigfuture.com/2019/11/tesla-model-y-could-start-selling-in-2-months.html'],['Tesla Model Y Could Start Selling In 2 Months']
2019-11-29,1.02,1,,1,['https://www.topspeed.com/cars/car-news/tesla-cybertruck-craze-10-electric-trucks-you-should-know-about-ar187170.html'],['Tesla Cybertruck Craze 10 Electric Trucks You Should Know About Ar187170']
2019-11-30,1.79,3,1.47,3,"['https://www.gizmodo.com.au/2019/11/something-changed-at-tesla/', 'http://www.max94one.com/news/guy-who-creates-sculptures-out-of-mashed-potatoes-recreated-teslas-cybertruck-at-his-familys-thanksgiving/', 'https://www.kctv5.com/news/us_world_news/guy-who-creates-sculptures-out-of-mashed-potatoes-recreated-tesla/article_142236b9-3d29-5ac8-b293-55cdc5f6157c.html']","['Something Changed At Tesla', 'Guy Who Creates Sculptures Out Of Mashed Potatoes Recreated Teslas Cybertruck At His Familys Thanksgiving', 'Article 142236b9 3d29 5ac8 B293 55cdc5f6157c']"
2019-12-01,1.58,2,1.48,2,"['https://www.kmov.com/news/guy-who-creates-sculptures-out-of-mashed-potatoes-recreated-tesla/article_6bc2bce8-ad88-54f1-95f1-d40c93b24029.html', 'https://www.newsnation.in/auto/cars/teslas-cybertruck-set-to-join-dubai-police-fleet-in-2020-245923.html']","['Article 6bc2bce8 Ad88 54f1 95f1 D40c93b24029', 'Teslas Cybertruck Set To Join Dubai Police Fleet In 2020 245923']"
2019-12-02,3.88,1,,1,['https://cleantechnica.com/2019/12/01/watch-tesla-model-3-hot-off-the-production-line-at-tesla-gigafactory-shanghai/'],['Watch Tesla Model 3 Hot Off The Production Line At Tesla Gigafactory Shanghai']
2019-12-04,0.39,2,3.53,2,"['https://www.benzinga.com/news/19/12/14926853/thought-he-was-just-some-random-creepy-guy-musk-testifies-in-defamation-case', 'https://cleantechnica.com/2019/12/04/deutsche-bank-claims-tesla-model-y-deliveries-to-start-in-first-quarter-of-2020-echoing-cleantechnicas-oct-15-report/']","['Thought He Was Just Some Random Creepy Guy Musk Testifies In Defamation Case', 'Deutsche Bank Claims Tesla Model Y Deliveries To Start In First Quarter Of 2020 Echoing Cleantechnicas Oct 15 Report']"
2019-12-06,2.17,4,0.97,4,"['https://www.chinanationalnews.com/news/263277324/love-it-or-hate-it-tesla-cybertruck-is-revolutionary', 'https://www.reuters.com/article/us-tesla-china/china-made-tesla-cars-recommended-for-chinese-subsidies-ministry-idUSKBN1YA0U4', 'https://wtaq.com/news/articles/2019/dec/06/china-made-tesla-cars-recommended-for-chinese-subsidies-ministry/964205/', 'https://www.cnbc.com/2019/12/06/stocks-making-the-biggest-moves-midday-uber-tesla-ulta-more.html']","['Love It Or Hate It Tesla Cybertruck Is Revolutionary', 'China Made Tesla Cars Recommended For Chinese Subsidies Ministry Iduskbn1ya0u4', '964205', 'Stocks Making The Biggest Moves Midday Uber Tesla Ulta More']"
2019-12-07,2.19,2,0.27,2,"['https://uk.reuters.com/article/usa-stocks/us-stocks-wall-street-jumps-on-strong-jobs-data-trade-hopes-idUKL1N28G16Y', 'https://cleantechnica.com/2019/12/07/bank-of-america-merrill-lynch-tesla-model-3-other-ev-3-year-total-cost-of-ownership-analysis-for-uk-shows-evs-much-cheaper-than-fossil-competitors/']","['Us Stocks Wall Street Jumps On Strong Jobs Data Trade Hopes Idukl1n28g16y', 'Bank Of America Merrill Lynch Tesla Model 3 Other Ev 3 Year Total Cost Of Ownership Analysis For Uk Shows Evs Much Cheaper Than Fossil Competitors']"
2019-12-08,3.05,1,,1,['https://sputniknews.com/science/201912081077514074-prominent-astrophysicist-urges-elon-musk-to-ditch-tesla-spacex-and-develop-warp-drive-/'],['201912081077514074 Prominent Astrophysicist Urges Elon Musk To Ditch Tesla Spacex And Develop Warp Drive']
2019-12-09,-2.47,1,,1,['https://leftlanenews.com/tesla/tesla-cyberquad-to-arrive-in-2021/'],['Tesla Cyberquad To Arrive In 2021']
2019-12-11,0.74,4,1.1,4,"['https://uk.reuters.com/article/uk-tesla-china/tesla-plans-increasing-imported-model-3-prices-in-china-from-january-idUKKBN1YF1BJ', 'https://www.forbes.com/sites/billybambrough/2019/12/11/bitcoin-beats-netflix-and-microsoft-for-millennials-but-not-amazon-apple-tesla-or-facebook/', 'https://www.indiatimes.com/technology/news/a-fully-loaded-mac-pro-can-cost-you-as-much-as-a-tesla-model-3-502117.html', 'https://www.theglobeandmail.com/investing/markets/inside-the-market/article-before-the-bell-what-every-canadian-investor-needs-to-know-today-282/']","['Tesla Plans Increasing Imported Model 3 Prices In China From January Idukkbn1yf1bj', 'Bitcoin Beats Netflix And Microsoft For Millennials But Not Amazon Apple Tesla Or Facebook', 'A Fully Loaded Mac Pro Can Cost You As Much As A Tesla Model 3 502117', 'Article Before The Bell What Every Canadian Investor Needs To Know Today 282']"
2019-12-12,0.33,8,3.27,8,"['https://ktla.com/2019/12/11/lapd-hollywood-division-tests-out-tesla-patrol-car/', 'https://www.vanguardngr.com/2019/12/apples-new-60000-mac-costs-more-than-a-tesla/', 'https://carbuzz.com/news/stop-calling-the-tesla-cybertruck-bulletproof', 'https://www.barrons.com/articles/why-the-model-y-is-a-crucial-car-for-tesla-51576144867', 'https://www.inman.com/2019/12/12/is-the-tesla-cybertruck-the-perfect-car-for-real-estate/', 'https://www.cnbc.com/2019/12/12/tesla-loses-its-third-general-counsel-in-the-last-year.html', 'https://finance.yahoo.com/news/teslas-return-profitability-not-sustainable-163431662.html', 'https://www.reuters.com/article/us-thyssenkrupp-tesla/thyssenkrupp-in-talks-with-tesla-about-german-factory-handelsblatt-idUSKBN1YG25M']","['Lapd Hollywood Division Tests Out Tesla Patrol Car', 'Apples New 60000 Mac Costs More Than A Tesla', 'Stop Calling The Tesla Cybertruck Bulletproof', 'Why The Model Y Is A Crucial Car For Tesla 51576144867', 'Is The Tesla Cybertruck The Perfect Car For Real Estate', 'Tesla Loses Its Third General Counsel In The Last Year', 'Teslas Return Profitability Not Sustainable 163431662', 'Thyssenkrupp In Talks With Tesla About German Factory Handelsblatt Iduskbn1yg25m']"
2019-12-13,1.59,1,,1,['https://www.cnet.com/roadshow/news/tesla-model-3-price-tax-credit-expire/'],['Tesla Model 3 Price Tax Credit Expire']
2019-12-14,0.59,3,2.38,3,"['https://www.yahoo.com/entertainment/latest-tesla-autopilot-crash-12th-213500796.html', 'https://cleantechnica.com/2019/12/13/tesla-model-3-tesla-model-y-most-likely-to-be-next-evs-of-current-ev-owners-in-usa-canada-uk-cleantechnica-report/', 'https://www.moneycontrol.com/news/technology/auto/us-agency-probes-12th-tesla-crash-tied-to-possible-autopilot-use-4729551.html']","['Latest Tesla Autopilot Crash 12th 213500796', 'Tesla Model 3 Tesla Model Y Most Likely To Be Next Evs Of Current Ev Owners In Usa Canada Uk Cleantechnica Report', 'Us Agency Probes 12th Tesla Crash Tied To Possible Autopilot Use 4729551']"
2019-12-16,2.19,3,1.18,3,"['https://cleantechnica.com/2019/12/15/tesla-installed-the-solarglass-roof-on-our-new-home-cleantechnica-exclusive/', 'https://insideevs.com/news/388032/lamborghini-huracan-vs-tesla-model-3-performance/', 'https://www.forbes.com/sites/carltonreid/2019/12/16/tesla-cybertruck-not-street-legal-in-eu/']","['Tesla Installed The Solarglass Roof On Our New Home Cleantechnica Exclusive', 'Lamborghini Huracan Vs Tesla Model 3 Performance', 'Tesla Cybertruck Not Street Legal In Eu']"
2019-12-18,-3.83,2,0.03,2,"['https://www.myjoyonline.com/technology/2019/December-18th/apple-google-microsoft-dell-and-tesla-are-sued-over-alleged-child-labor-in-congo.php', 'https://www.kptv.com/general/apple-google-microsoft-dell-and-tesla-are-sued-over-alleged/article_52ab31c8-345b-5e47-961b-33e6434d85ee.html']","['Apple Google Microsoft Dell And Tesla Are Sued Over Alleged Child Labor In Congo.php', 'Article 52ab31c8 345b 5e47 961b 33e6434d85ee']"
2019-12-19,-0.19,7,3.59,7,"['https://www.kitv.com/story/41471852/apple-google-microsoft-dell-and-tesla-are-sued-over-alleged-child-labor-in-congo', 'http://www.940wfaw.com/news/apple-google-microsoft-dell-tesla-named-in-lawsuit-over-deaths-of-congolese-child-miners/', 'https://www.caixinglobal.com/?ywfrom=/www.caixinglobal.com/2019-12-19/tesla-mulls-slashing-price-of-china-built-model-3-next-year-101495818.html', 'https://www.irishtimes.com/business/manufacturing/irish-tesla-components-maker-mergon-gets-multimillion-euro-investment-1.4119654', 'https://www.coinspeaker.com/tesla-stock-unstopabble/', 'https://www.shockya.com/news/2019/12/19/unlock-the-key-to-the-universe-in-teslafy-me-exclusive-clip/', 'https://finance.yahoo.com/news/thursdays-market-minute-tesla-hits-141915699.html']","['Apple Google Microsoft Dell And Tesla Are Sued Over Alleged Child Labor In Congo', 'Apple Google Microsoft Dell Tesla Named In Lawsuit Over Deaths Of Congolese Child Miners', 'Tesla Mulls Slashing Price Of China Built Model 3 Next Year 101495818', 'Irish Tesla Components Maker Mergon Gets Multimillion Euro Investment 1.4119654', 'Tesla Stock Unstopabble', 'Unlock The Key To The Universe In Teslafy Me Exclusive Clip', 'Thursdays Market Minute Tesla Hits 141915699']"
2019-12-20,1.1,2,0.36,2,"['https://missoulian.com/business/tesla-stock-s-surge-cements-elon-musk-s-big-turnaround/article_28713ab0-1abe-5674-87c6-7221f022d0e8.html', 'https://www.fool.com/investing/2019/12/20/stock-market-news-tesla-sees-chinese-success-nike.aspx?source=iedfolrf0000001']","['Article 28713ab0 1abe 5674 87c6 7221f022d0e8', 'Stock Market News Tesla Sees Chinese Success Nike.aspx?source=iedfolrf0000001']"
2019-12-21,1.35,1,,1,['https://www.benzinga.com/general/crowdsourcing/19/12/15022440/we-tested-your-tesla-knowledge-here-are-the-results'],['We Tested Your Tesla Knowledge Here Are The Results']
2019-12-23,0.69,7,1.07,6,"['https://timesofindia.indiatimes.com/gadgets-news/tesla-ceo-elon-musk-thinks-his-wikipedia-page-is-insane-and-a-war-zone/articleshow/72932424.cms', 'https://wdsm710.com/news/articles/2019/dec/23/exclusive-tesla-to-take-new-14-billion-loan-from-chinese-banks-for-shanghai-factory-sources/968913/', 'https://finance.yahoo.com/news/tesla-decades-best-performing-auto-100051875.html', 'https://kesq.com/money/2019/12/23/teslas-stock-just-hit-a-record-420/', 'http://www.gdnonline.com/Details/713860/Tesla-to-take-new-$14-billion-loan-from-Chinese-banks-for-Shanghai-factory', 'https://economictimes.indiatimes.com/news/international/business/tesla-to-take-new-1-4-b-loan-from-chinese-banks-for-shanghai-factory/articleshow/72944829.cms', 'https://nypost.com/2019/12/23/teslas-stock-finally-hits-420-a-share/']","['72932424.cms', '968913', 'Tesla Decades Best Performing Auto 100051875', 'Teslas Stock Just Hit A Record 420', 'Tesla To Take New $14 Billion Loan From Chinese Banks For Shanghai Factory', '72944829.cms', 'Teslas Stock Finally Hits 420 A Share']"
2019-12-25,2.38,4,2.19,4,"['https://www.breitbart.com/tech/2019/12/24/report-tesla-takes-1-4-billion-loan-from-communist-chinese-for-shanghai-factory/', 'https://www.cnet.com/roadshow/news/tesla-420-stock-holiday-elon-musk-weed/', 'https://www.dailyforex.com/forex-fundamental-analysis/2019/12/tesla-shares-are-at-their-highest-levels-ever/130088', 'https://www.express.co.uk/life-style/cars/1217895/best-electric-cars-for-sale-uk-tesla-model-3-2020']","['Report Tesla Takes 1 4 Billion Loan From Communist Chinese For Shanghai Factory', 'Tesla 420 Stock Holiday Elon Musk Weed', '130088', 'Best Electric Cars For Sale Uk Tesla Model 3 2020']"
2019-12-26,0.61,4,3.9,4,"['https://www.cnbc.com/2019/12/26/reuters-america-us-stocks-futures-hover-near-record-highs-as-investors-count-on-trade-deal.html', 'https://www.yahoo.com/news/apple-google-microsoft-dell-tesla-named-lawsuit-over-215414072--abc-news-topstories.html', 'https://www.journalpioneer.com/business/reuters/nasdaq-hits-9000-sp-at-record-high-on-trade-deal-hopes-amazon-boost-391927/', 'https://wtaq.com/news/articles/2019/dec/26/futures-hover-near-record-highs-as-investors-count-on-trade-deal/969547/']","['Reuters America Us Stocks Futures Hover Near Record Highs As Investors Count On Trade Deal', 'Apple Google Microsoft Dell Tesla Named Lawsuit Over 215414072 Abc News Topstories', 'Nasdaq Hits 9000 Sp At Record High On Trade Deal Hopes Amazon Boost 391927', '969547']"
